Time,01_A1:LAKEHOODSEAPLANEANNHTG99.6CONDNSDB:Des Heat Load [W],01_A1:LAKEHOODSEAPLANEANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_A1:LAKEHOODSEAPLANEANNHTG99.6CONDNSDB:Des Heat Mass Flow [kg/s],01_A1:LAKEHOODSEAPLANEANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],01_A2::Des Heat Load [W],01_A2:LAKEHOODSEAPLANEANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_A2::Des Heat Mass Flow [kg/s],01_A2:LAKEHOODSEAPLANEANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],01_B2:LAKEHOODSEAPLANEANNHTG99.6CONDNSDB:Des Heat Load [W],01_B2:LAKEHOODSEAPLANEANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_B2:LAKEHOODSEAPLANEANNHTG99.6CONDNSDB:Des Heat Mass Flow [kg/s],01_B2:LAKEHOODSEAPLANEANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],01_C1::Des Heat Load [W],01_C1:LAKEHOODSEAPLANEANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_C1::Des Heat Mass Flow [kg/s],01_C1:LAKEHOODSEAPLANEANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_A1::Des Heat Load [W],02_A1:LAKEHOODSEAPLANEANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_A1::Des Heat Mass Flow [kg/s],02_A1:LAKEHOODSEAPLANEANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_A2::Des Heat Load [W],02_A2:LAKEHOODSEAPLANEANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_A2::Des Heat Mass Flow [kg/s],02_A2:LAKEHOODSEAPLANEANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_B2::Des Heat Load [W],02_B2:LAKEHOODSEAPLANEANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_B2::Des Heat Mass Flow [kg/s],02_B2:LAKEHOODSEAPLANEANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_C1::Des Heat Load [W],02_C1:LAKEHOODSEAPLANEANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_C1::Des Heat Mass Flow [kg/s],02_C1:LAKEHOODSEAPLANEANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_A1::Des Heat Load [W],03_A1:LAKEHOODSEAPLANEANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_A1::Des Heat Mass Flow [kg/s],03_A1:LAKEHOODSEAPLANEANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_A2::Des Heat Load [W],03_A2:LAKEHOODSEAPLANEANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_A2::Des Heat Mass Flow [kg/s],03_A2:LAKEHOODSEAPLANEANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_B2::Des Heat Load [W],03_B2:LAKEHOODSEAPLANEANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_B2::Des Heat Mass Flow [kg/s],03_B2:LAKEHOODSEAPLANEANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_C1::Des Heat Load [W],03_C1:LAKEHOODSEAPLANEANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_C1::Des Heat Mass Flow [kg/s],03_C1:LAKEHOODSEAPLANEANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s]
05:20:00,0.000000E+00,6.942709E+02,0.000000E+00,4.893912E-02,0.000000E+00,7.431535E+02,0.000000E+00,5.239316E-02,2.344880E+01,2.466491E+02,1.654379E-03,1.738745E-02,0.000000E+00,3.136632E+02,0.000000E+00,2.211911E-02,0.000000E+00,2.089700E+03,0.000000E+00,1.473210E-01,0.000000E+00,1.896504E+03,0.000000E+00,1.337005E-01,0.000000E+00,2.296103E+03,0.000000E+00,1.618674E-01,0.000000E+00,2.582527E+03,0.000000E+00,1.820617E-01,0.000000E+00,2.128635E+03,0.000000E+00,1.500661E-01,0.000000E+00,2.046274E+03,0.000000E+00,1.442571E-01,0.000000E+00,2.329870E+03,0.000000E+00,1.642482E-01,0.000000E+00,2.688037E+03,0.000000E+00,1.895006E-01
05:30:00,0.000000E+00,7.780467E+02,0.000000E+00,5.484446E-02,0.000000E+00,7.737662E+02,0.000000E+00,5.455180E-02,1.944248E+01,3.058571E+02,1.371724E-03,2.156187E-02,0.000000E+00,4.547501E+02,0.000000E+00,3.206744E-02,0.000000E+00,2.160366E+03,0.000000E+00,1.523035E-01,0.000000E+00,1.921641E+03,0.000000E+00,1.354730E-01,0.000000E+00,2.341352E+03,0.000000E+00,1.650577E-01,0.000000E+00,2.711744E+03,0.000000E+00,1.911722E-01,0.000000E+00,2.210747E+03,0.000000E+00,1.558556E-01,0.000000E+00,2.075666E+03,0.000000E+00,1.463295E-01,0.000000E+00,2.385685E+03,0.000000E+00,1.681835E-01,0.000000E+00,2.841214E+03,0.000000E+00,2.003004E-01
05:40:00,0.000000E+00,8.656780E+02,0.000000E+00,6.102157E-02,0.000000E+00,8.054495E+02,0.000000E+00,5.678589E-02,1.412540E+01,3.599056E+02,9.965902E-04,2.537259E-02,0.000000E+00,6.110020E+02,0.000000E+00,4.308543E-02,0.000000E+00,2.236134E+03,0.000000E+00,1.576457E-01,0.000000E+00,1.948491E+03,0.000000E+00,1.373662E-01,0.000000E+00,2.383743E+03,0.000000E+00,1.680466E-01,0.000000E+00,2.845330E+03,0.000000E+00,2.005908E-01,0.000000E+00,2.298187E+03,0.000000E+00,1.620208E-01,0.000000E+00,2.107021E+03,0.000000E+00,1.485403E-01,0.000000E+00,2.437918E+03,0.000000E+00,1.718662E-01,0.000000E+00,2.998179E+03,0.000000E+00,2.113673E-01
05:50:00,0.000000E+00,9.559692E+02,0.000000E+00,6.738618E-02,0.000000E+00,8.381161E+02,0.000000E+00,5.908928E-02,7.607487E+00,4.087715E+02,5.367326E-04,2.881796E-02,0.000000E+00,7.515158E+02,0.000000E+00,5.298909E-02,0.000000E+00,2.315972E+03,0.000000E+00,1.632748E-01,0.000000E+00,1.976937E+03,0.000000E+00,1.393720E-01,0.000000E+00,2.422921E+03,0.000000E+00,1.708088E-01,0.000000E+00,2.981184E+03,0.000000E+00,2.101691E-01,0.000000E+00,2.389933E+03,0.000000E+00,1.684894E-01,0.000000E+00,2.140306E+03,0.000000E+00,1.508871E-01,0.000000E+00,2.486453E+03,0.000000E+00,1.752881E-01,0.000000E+00,3.156965E+03,0.000000E+00,2.225624E-01
06:00:00,0.000000E+00,1.045871E+03,0.000000E+00,7.372333E-02,0.000000E+00,8.716148E+02,0.000000E+00,6.145131E-02,0.000000E+00,4.511638E+02,0.000000E+00,3.180694E-02,0.000000E+00,8.829970E+02,0.000000E+00,6.226193E-02,0.000000E+00,2.397319E+03,0.000000E+00,1.690103E-01,0.000000E+00,2.006749E+03,0.000000E+00,1.414741E-01,0.000000E+00,2.457604E+03,0.000000E+00,1.732542E-01,0.000000E+00,3.113739E+03,0.000000E+00,2.195148E-01,0.000000E+00,2.482717E+03,0.000000E+00,1.750312E-01,0.000000E+00,2.175213E+03,0.000000E+00,1.533484E-01,0.000000E+00,2.529590E+03,0.000000E+00,1.783295E-01,0.000000E+00,3.310316E+03,0.000000E+00,2.333742E-01
06:10:00,0.000000E+00,1.154439E+03,0.000000E+00,8.137632E-02,0.000000E+00,9.237239E+02,0.000000E+00,6.512546E-02,0.000000E+00,5.089962E+02,0.000000E+00,3.588466E-02,0.000000E+00,1.029902E+03,0.000000E+00,7.262335E-02,0.000000E+00,2.497302E+03,0.000000E+00,1.760596E-01,0.000000E+00,2.056163E+03,0.000000E+00,1.449581E-01,0.000000E+00,2.506812E+03,0.000000E+00,1.767235E-01,0.000000E+00,3.260482E+03,0.000000E+00,2.298605E-01,0.000000E+00,2.596004E+03,0.000000E+00,1.830185E-01,0.000000E+00,2.233075E+03,0.000000E+00,1.574280E-01,0.000000E+00,2.589537E+03,0.000000E+00,1.825559E-01,0.000000E+00,3.479251E+03,0.000000E+00,2.452845E-01
06:20:00,0.000000E+00,1.265715E+03,0.000000E+00,8.922009E-02,0.000000E+00,9.800386E+02,0.000000E+00,6.909654E-02,0.000000E+00,5.678519E+02,0.000000E+00,4.003518E-02,0.000000E+00,1.175506E+03,0.000000E+00,8.289425E-02,0.000000E+00,2.601270E+03,0.000000E+00,1.833901E-01,0.000000E+00,2.110622E+03,0.000000E+00,1.487981E-01,0.000000E+00,2.557804E+03,0.000000E+00,1.803188E-01,0.000000E+00,3.410113E+03,0.000000E+00,2.404100E-01,0.000000E+00,2.713345E+03,0.000000E+00,1.912917E-01,0.000000E+00,2.294557E+03,0.000000E+00,1.617630E-01,0.000000E+00,2.651448E+03,0.000000E+00,1.869209E-01,0.000000E+00,3.651279E+03,0.000000E+00,2.574129E-01
06:30:00,0.000000E+00,1.377930E+03,0.000000E+00,9.713011E-02,0.000000E+00,1.038093E+03,0.000000E+00,7.319035E-02,0.000000E+00,6.273620E+02,0.000000E+00,4.423185E-02,0.000000E+00,1.320002E+03,0.000000E+00,9.308673E-02,0.000000E+00,2.707751E+03,0.000000E+00,1.908978E-01,0.000000E+00,2.167591E+03,0.000000E+00,1.528151E-01,0.000000E+00,2.610127E+03,0.000000E+00,1.840079E-01,0.000000E+00,3.561272E+03,0.000000E+00,2.510672E-01,0.000000E+00,2.833096E+03,0.000000E+00,1.997351E-01,0.000000E+00,2.358465E+03,0.000000E+00,1.662692E-01,0.000000E+00,2.714715E+03,0.000000E+00,1.913816E-01,0.000000E+00,3.824495E+03,0.000000E+00,2.696251E-01
06:40:00,0.000000E+00,1.490328E+03,0.000000E+00,1.050530E-01,0.000000E+00,1.097498E+03,0.000000E+00,7.737932E-02,0.000000E+00,6.880961E+02,0.000000E+00,4.851476E-02,0.000000E+00,1.463334E+03,0.000000E+00,1.031966E-01,0.000000E+00,2.815998E+03,0.000000E+00,1.985301E-01,0.000000E+00,2.226632E+03,0.000000E+00,1.569783E-01,0.000000E+00,2.664241E+03,0.000000E+00,1.878234E-01,0.000000E+00,3.713673E+03,0.000000E+00,2.618121E-01,0.000000E+00,2.954516E+03,0.000000E+00,2.082962E-01,0.000000E+00,2.424512E+03,0.000000E+00,1.709262E-01,0.000000E+00,2.779994E+03,0.000000E+00,1.959842E-01,0.000000E+00,3.998650E+03,0.000000E+00,2.819035E-01
06:50:00,0.000000E+00,1.602239E+03,0.000000E+00,1.129417E-01,0.000000E+00,1.158037E+03,0.000000E+00,8.164818E-02,0.000000E+00,7.505439E+02,0.000000E+00,5.291842E-02,0.000000E+00,1.605339E+03,0.000000E+00,1.132120E-01,0.000000E+00,2.925346E+03,0.000000E+00,2.062402E-01,0.000000E+00,2.287502E+03,0.000000E+00,1.612704E-01,0.000000E+00,2.720513E+03,0.000000E+00,1.917910E-01,0.000000E+00,3.866944E+03,0.000000E+00,2.726182E-01,0.000000E+00,3.076858E+03,0.000000E+00,2.169223E-01,0.000000E+00,2.492486E+03,0.000000E+00,1.757192E-01,0.000000E+00,2.847723E+03,0.000000E+00,2.007596E-01,0.000000E+00,4.173291E+03,0.000000E+00,2.942162E-01
07:00:00,0.000000E+00,1.713316E+03,0.000000E+00,1.207715E-01,0.000000E+00,1.219580E+03,0.000000E+00,8.598773E-02,0.000000E+00,8.152627E+02,0.000000E+00,5.748213E-02,0.000000E+00,1.746117E+03,0.000000E+00,1.231401E-01,0.000000E+00,3.035392E+03,0.000000E+00,2.139995E-01,0.000000E+00,2.350050E+03,0.000000E+00,1.656809E-01,0.000000E+00,2.779231E+03,0.000000E+00,1.959312E-01,0.000000E+00,4.020939E+03,0.000000E+00,2.834756E-01,0.000000E+00,3.199701E+03,0.000000E+00,2.255839E-01,0.000000E+00,2.562229E+03,0.000000E+00,1.806368E-01,0.000000E+00,2.918355E+03,0.000000E+00,2.057397E-01,0.000000E+00,4.348322E+03,0.000000E+00,3.065565E-01
07:10:00,0.000000E+00,1.817426E+03,0.000000E+00,1.281103E-01,0.000000E+00,1.277831E+03,0.000000E+00,9.009533E-02,0.000000E+00,8.741612E+02,0.000000E+00,6.163577E-02,0.000000E+00,1.875342E+03,0.000000E+00,1.322527E-01,0.000000E+00,3.140001E+03,0.000000E+00,2.213755E-01,0.000000E+00,2.408933E+03,0.000000E+00,1.698331E-01,0.000000E+00,2.832380E+03,0.000000E+00,1.996789E-01,0.000000E+00,4.165271E+03,0.000000E+00,2.936517E-01,0.000000E+00,3.316797E+03,0.000000E+00,2.338403E-01,0.000000E+00,2.627956E+03,0.000000E+00,1.852715E-01,0.000000E+00,2.983817E+03,0.000000E+00,2.103555E-01,0.000000E+00,4.513179E+03,0.000000E+00,3.181797E-01
07:20:00,0.000000E+00,1.919214E+03,0.000000E+00,1.352853E-01,0.000000E+00,1.336475E+03,0.000000E+00,9.423049E-02,0.000000E+00,9.343863E+02,0.000000E+00,6.588286E-02,0.000000E+00,2.001162E+03,0.000000E+00,1.411237E-01,0.000000E+00,3.243888E+03,0.000000E+00,2.287008E-01,0.000000E+00,2.468920E+03,0.000000E+00,1.740631E-01,0.000000E+00,2.887022E+03,0.000000E+00,2.035319E-01,0.000000E+00,4.307690E+03,0.000000E+00,3.036929E-01,0.000000E+00,3.432677E+03,0.000000E+00,2.420111E-01,0.000000E+00,2.694614E+03,0.000000E+00,1.899718E-01,0.000000E+00,3.050854E+03,0.000000E+00,2.150824E-01,0.000000E+00,4.675129E+03,0.000000E+00,3.295978E-01
07:30:00,0.000000E+00,2.018935E+03,0.000000E+00,1.423147E-01,0.000000E+00,1.395777E+03,0.000000E+00,9.841209E-02,0.000000E+00,9.961955E+02,0.000000E+00,7.024156E-02,0.000000E+00,2.123340E+03,0.000000E+00,1.497369E-01,0.000000E+00,3.347090E+03,0.000000E+00,2.359776E-01,0.000000E+00,2.530219E+03,0.000000E+00,1.783855E-01,0.000000E+00,2.943550E+03,0.000000E+00,2.075178E-01,0.000000E+00,4.448031E+03,0.000000E+00,3.135876E-01,0.000000E+00,3.547547E+03,0.000000E+00,2.501106E-01,0.000000E+00,2.762724E+03,0.000000E+00,1.947745E-01,0.000000E+00,3.120174E+03,0.000000E+00,2.199701E-01,0.000000E+00,4.834424E+03,0.000000E+00,3.408287E-01
07:40:00,0.000000E+00,2.116371E+03,0.000000E+00,1.491830E-01,0.000000E+00,1.455837E+03,0.000000E+00,1.026471E-01,0.000000E+00,1.059342E+03,0.000000E+00,7.469442E-02,0.000000E+00,2.241294E+03,0.000000E+00,1.580515E-01,0.000000E+00,3.449334E+03,0.000000E+00,2.431870E-01,0.000000E+00,2.592910E+03,0.000000E+00,1.828062E-01,0.000000E+00,3.001679E+03,0.000000E+00,2.116166E-01,0.000000E+00,4.585441E+03,0.000000E+00,3.232756E-01,0.000000E+00,3.661081E+03,0.000000E+00,2.581160E-01,0.000000E+00,2.832218E+03,0.000000E+00,1.996748E-01,0.000000E+00,3.191386E+03,0.000000E+00,2.249914E-01,0.000000E+00,4.990089E+03,0.000000E+00,3.518037E-01
07:50:00,0.000000E+00,2.211453E+03,0.000000E+00,1.558854E-01,0.000000E+00,1.516598E+03,0.000000E+00,1.069314E-01,0.000000E+00,1.123560E+03,0.000000E+00,7.922276E-02,0.000000E+00,2.354665E+03,0.000000E+00,1.660425E-01,0.000000E+00,3.550459E+03,0.000000E+00,2.503175E-01,0.000000E+00,2.656935E+03,0.000000E+00,1.873208E-01,0.000000E+00,3.061247E+03,0.000000E+00,2.158168E-01,0.000000E+00,4.719432E+03,0.000000E+00,3.327226E-01,0.000000E+00,3.773122E+03,0.000000E+00,2.660161E-01,0.000000E+00,2.903026E+03,0.000000E+00,2.046676E-01,0.000000E+00,3.264271E+03,0.000000E+00,2.301304E-01,0.000000E+00,5.141660E+03,0.000000E+00,3.624901E-01
08:00:00,0.000000E+00,2.304350E+03,0.000000E+00,1.624337E-01,0.000000E+00,1.578480E+03,0.000000E+00,1.112948E-01,0.000000E+00,1.188953E+03,0.000000E+00,8.383378E-02,0.000000E+00,2.463837E+03,0.000000E+00,1.737371E-01,0.000000E+00,3.650490E+03,0.000000E+00,2.573708E-01,0.000000E+00,2.722708E+03,0.000000E+00,1.919587E-01,0.000000E+00,3.122500E+03,0.000000E+00,2.201358E-01,0.000000E+00,4.850138E+03,0.000000E+00,3.419380E-01,0.000000E+00,3.883679E+03,0.000000E+00,2.738115E-01,0.000000E+00,2.975557E+03,0.000000E+00,2.097819E-01,0.000000E+00,3.339037E+03,0.000000E+00,2.354022E-01,0.000000E+00,5.289324E+03,0.000000E+00,3.729010E-01
08:10:00,0.000000E+00,2.341299E+03,0.000000E+00,1.650384E-01,0.000000E+00,1.590965E+03,0.000000E+00,1.121754E-01,0.000000E+00,1.192095E+03,0.000000E+00,8.405556E-02,0.000000E+00,2.501553E+03,0.000000E+00,1.763928E-01,0.000000E+00,3.698512E+03,0.000000E+00,2.607574E-01,0.000000E+00,2.738415E+03,0.000000E+00,1.930667E-01,0.000000E+00,3.125934E+03,0.000000E+00,2.203786E-01,0.000000E+00,4.914039E+03,0.000000E+00,3.464435E-01,0.000000E+00,3.938309E+03,0.000000E+00,2.776640E-01,0.000000E+00,2.992800E+03,0.000000E+00,2.109984E-01,0.000000E+00,3.351613E+03,0.000000E+00,2.362895E-01,0.000000E+00,5.365113E+03,0.000000E+00,3.782446E-01
08:20:00,0.000000E+00,2.373096E+03,0.000000E+00,1.672798E-01,0.000000E+00,1.599825E+03,0.000000E+00,1.127994E-01,0.000000E+00,1.193313E+03,0.000000E+00,8.414014E-02,0.000000E+00,2.532252E+03,0.000000E+00,1.785521E-01,0.000000E+00,3.742299E+03,0.000000E+00,2.638447E-01,0.000000E+00,2.750604E+03,0.000000E+00,1.939261E-01,0.000000E+00,3.127558E+03,0.000000E+00,2.204931E-01,0.000000E+00,4.971274E+03,0.000000E+00,3.504783E-01,0.000000E+00,3.988827E+03,0.000000E+00,2.812259E-01,0.000000E+00,3.009435E+03,0.000000E+00,2.121713E-01,0.000000E+00,3.363192E+03,0.000000E+00,2.371058E-01,0.000000E+00,5.434245E+03,0.000000E+00,3.831182E-01
08:30:00,0.000000E+00,2.400969E+03,0.000000E+00,1.692446E-01,0.000000E+00,1.608589E+03,0.000000E+00,1.134165E-01,0.000000E+00,1.193657E+03,0.000000E+00,8.416301E-02,0.000000E+00,2.557237E+03,0.000000E+00,1.803087E-01,0.000000E+00,3.782788E+03,0.000000E+00,2.666991E-01,0.000000E+00,2.762880E+03,0.000000E+00,1.947914E-01,0.000000E+00,3.128781E+03,0.000000E+00,2.205792E-01,0.000000E+00,5.023258E+03,0.000000E+00,3.541426E-01,0.000000E+00,4.035767E+03,0.000000E+00,2.845351E-01,0.000000E+00,3.026224E+03,0.000000E+00,2.133547E-01,0.000000E+00,3.374770E+03,0.000000E+00,2.379219E-01,0.000000E+00,5.497697E+03,0.000000E+00,3.875909E-01
