Time,01_A1::Des Heat Load [W],01_A1:ADAKNASANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_A1::Des Heat Mass Flow [kg/s],01_A1:ADAKNASANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],01_A2::Des Heat Load [W],01_A2:ADAKNASANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_A2::Des Heat Mass Flow [kg/s],01_A2:ADAKNASANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],01_B2::Des Heat Load [W],01_B2:ADAKNASANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_B2::Des Heat Mass Flow [kg/s],01_B2:ADAKNASANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],01_C1::Des Heat Load [W],01_C1:ADAKNASANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_C1::Des Heat Mass Flow [kg/s],01_C1:ADAKNASANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_A1::Des Heat Load [W],02_A1:ADAKNASANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_A1::Des Heat Mass Flow [kg/s],02_A1:ADAKNASANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_A2::Des Heat Load [W],02_A2:ADAKNASANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_A2::Des Heat Mass Flow [kg/s],02_A2:ADAKNASANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_B2::Des Heat Load [W],02_B2:ADAKNASANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_B2::Des Heat Mass Flow [kg/s],02_B2:ADAKNASANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_C1::Des Heat Load [W],02_C1:ADAKNASANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_C1::Des Heat Mass Flow [kg/s],02_C1:ADAKNASANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_A1::Des Heat Load [W],03_A1:ADAKNASANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_A1::Des Heat Mass Flow [kg/s],03_A1:ADAKNASANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_A2::Des Heat Load [W],03_A2:ADAKNASANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_A2::Des Heat Mass Flow [kg/s],03_A2:ADAKNASANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_B2::Des Heat Load [W],03_B2:ADAKNASANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_B2::Des Heat Mass Flow [kg/s],03_B2:ADAKNASANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_C1::Des Heat Load [W],03_C1:ADAKNASANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_C1::Des Heat Mass Flow [kg/s],03_C1:ADAKNASANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s]
10:50:00,0.000000E+00,2.398781E+03,0.000000E+00,1.690906E-01,0.000000E+00,1.633455E+03,0.000000E+00,1.151660E-01,0.000000E+00,1.099051E+03,0.000000E+00,7.748999E-02,0.000000E+00,2.341560E+03,0.000000E+00,1.650888E-01,0.000000E+00,3.780898E+03,0.000000E+00,2.665600E-01,0.000000E+00,2.726983E+03,0.000000E+00,1.922573E-01,0.000000E+00,2.900772E+03,0.000000E+00,2.045013E-01,0.000000E+00,4.755728E+03,0.000000E+00,3.352723E-01,0.000000E+00,4.010703E+03,0.000000E+00,2.827615E-01,0.000000E+00,2.988142E+03,0.000000E+00,2.106664E-01,0.000000E+00,3.149305E+03,0.000000E+00,2.220229E-01,0.000000E+00,5.201791E+03,0.000000E+00,3.667190E-01
11:00:00,0.000000E+00,2.402347E+03,0.000000E+00,1.693420E-01,0.000000E+00,1.659017E+03,0.000000E+00,1.169682E-01,0.000000E+00,1.126747E+03,0.000000E+00,7.944236E-02,0.000000E+00,2.332712E+03,0.000000E+00,1.644626E-01,0.000000E+00,3.801871E+03,0.000000E+00,2.680385E-01,0.000000E+00,2.758709E+03,0.000000E+00,1.944940E-01,0.000000E+00,2.933223E+03,0.000000E+00,2.067891E-01,0.000000E+00,4.775377E+03,0.000000E+00,3.366572E-01,0.000000E+00,4.031986E+03,0.000000E+00,2.842620E-01,0.000000E+00,3.023914E+03,0.000000E+00,2.131885E-01,0.000000E+00,3.191521E+03,0.000000E+00,2.249992E-01,0.000000E+00,5.226241E+03,0.000000E+00,3.684423E-01
11:10:00,0.000000E+00,2.393999E+03,0.000000E+00,1.687536E-01,0.000000E+00,1.679996E+03,0.000000E+00,1.184473E-01,0.000000E+00,1.149084E+03,0.000000E+00,8.101681E-02,0.000000E+00,2.307567E+03,0.000000E+00,1.626877E-01,0.000000E+00,3.811416E+03,0.000000E+00,2.687114E-01,0.000000E+00,2.785927E+03,0.000000E+00,1.964130E-01,0.000000E+00,2.960971E+03,0.000000E+00,2.087454E-01,0.000000E+00,4.777850E+03,0.000000E+00,3.368312E-01,0.000000E+00,4.040616E+03,0.000000E+00,2.848704E-01,0.000000E+00,3.054607E+03,0.000000E+00,2.153525E-01,0.000000E+00,3.228292E+03,0.000000E+00,2.275915E-01,0.000000E+00,5.231538E+03,0.000000E+00,3.688154E-01
11:20:00,0.000000E+00,2.377619E+03,0.000000E+00,1.675990E-01,0.000000E+00,1.699840E+03,0.000000E+00,1.198463E-01,0.000000E+00,1.170423E+03,0.000000E+00,8.252077E-02,0.000000E+00,2.270808E+03,0.000000E+00,1.600942E-01,0.000000E+00,3.813020E+03,0.000000E+00,2.688245E-01,0.000000E+00,2.812116E+03,0.000000E+00,1.982594E-01,0.000000E+00,2.987950E+03,0.000000E+00,2.106474E-01,0.000000E+00,4.767192E+03,0.000000E+00,3.360795E-01,0.000000E+00,4.040480E+03,0.000000E+00,2.848608E-01,0.000000E+00,3.084509E+03,0.000000E+00,2.174607E-01,0.000000E+00,3.264028E+03,0.000000E+00,2.301109E-01,0.000000E+00,5.221960E+03,0.000000E+00,3.681399E-01
11:30:00,0.000000E+00,2.353581E+03,0.000000E+00,1.659045E-01,0.000000E+00,1.718848E+03,0.000000E+00,1.211864E-01,0.000000E+00,1.190831E+03,0.000000E+00,8.395912E-02,0.000000E+00,2.223225E+03,0.000000E+00,1.567379E-01,0.000000E+00,3.806880E+03,0.000000E+00,2.683915E-01,0.000000E+00,2.837548E+03,0.000000E+00,2.000524E-01,0.000000E+00,3.014221E+03,0.000000E+00,2.124995E-01,0.000000E+00,4.743949E+03,0.000000E+00,3.344406E-01,0.000000E+00,4.031799E+03,0.000000E+00,2.842486E-01,0.000000E+00,3.113701E+03,0.000000E+00,2.195188E-01,0.000000E+00,3.298747E+03,0.000000E+00,2.325586E-01,0.000000E+00,5.197896E+03,0.000000E+00,3.664430E-01
11:40:00,0.000000E+00,2.323260E+03,0.000000E+00,1.637672E-01,0.000000E+00,1.736645E+03,0.000000E+00,1.224410E-01,0.000000E+00,1.209061E+03,0.000000E+00,8.524387E-02,0.000000E+00,2.166707E+03,0.000000E+00,1.527520E-01,0.000000E+00,3.794071E+03,0.000000E+00,2.674883E-01,0.000000E+00,2.861721E+03,0.000000E+00,2.017567E-01,0.000000E+00,3.038664E+03,0.000000E+00,2.142228E-01,0.000000E+00,4.709742E+03,0.000000E+00,3.320287E-01,0.000000E+00,4.015940E+03,0.000000E+00,2.831304E-01,0.000000E+00,3.141530E+03,0.000000E+00,2.214808E-01,0.000000E+00,3.330808E+03,0.000000E+00,2.348189E-01,0.000000E+00,5.161170E+03,0.000000E+00,3.638536E-01
11:50:00,0.000000E+00,2.287120E+03,0.000000E+00,1.612197E-01,0.000000E+00,1.753464E+03,0.000000E+00,1.236268E-01,0.000000E+00,1.226209E+03,0.000000E+00,8.645237E-02,0.000000E+00,2.102593E+03,0.000000E+00,1.482308E-01,0.000000E+00,3.774992E+03,0.000000E+00,2.661431E-01,0.000000E+00,2.884903E+03,0.000000E+00,2.033910E-01,0.000000E+00,3.062116E+03,0.000000E+00,2.158762E-01,0.000000E+00,4.665826E+03,0.000000E+00,3.289324E-01,0.000000E+00,3.993191E+03,0.000000E+00,2.815265E-01,0.000000E+00,3.168706E+03,0.000000E+00,2.233968E-01,0.000000E+00,3.361563E+03,0.000000E+00,2.369871E-01,0.000000E+00,5.112814E+03,0.000000E+00,3.604443E-01
12:00:00,0.000000E+00,2.246627E+03,0.000000E+00,1.583654E-01,0.000000E+00,1.769418E+03,0.000000E+00,1.247515E-01,0.000000E+00,1.242381E+03,0.000000E+00,8.759207E-02,0.000000E+00,2.033336E+03,0.000000E+00,1.433472E-01,0.000000E+00,3.750876E+03,0.000000E+00,2.644428E-01,0.000000E+00,2.907199E+03,0.000000E+00,2.049629E-01,0.000000E+00,3.084666E+03,0.000000E+00,2.174659E-01,0.000000E+00,4.614526E+03,0.000000E+00,3.253155E-01,0.000000E+00,3.964986E+03,0.000000E+00,2.795378E-01,0.000000E+00,3.195402E+03,0.000000E+00,2.252789E-01,0.000000E+00,3.391083E+03,0.000000E+00,2.390682E-01,0.000000E+00,5.055380E+03,0.000000E+00,3.563949E-01
12:10:00,0.000000E+00,2.195161E+03,0.000000E+00,1.547375E-01,0.000000E+00,1.776396E+03,0.000000E+00,1.252434E-01,0.000000E+00,1.248302E+03,0.000000E+00,8.800907E-02,0.000000E+00,1.952773E+03,0.000000E+00,1.376669E-01,0.000000E+00,3.715427E+03,0.000000E+00,2.619435E-01,0.000000E+00,2.920357E+03,0.000000E+00,2.058906E-01,0.000000E+00,3.097735E+03,0.000000E+00,2.183872E-01,0.000000E+00,4.550164E+03,0.000000E+00,3.207779E-01,0.000000E+00,3.924604E+03,0.000000E+00,2.766907E-01,0.000000E+00,3.212750E+03,0.000000E+00,2.265021E-01,0.000000E+00,3.409975E+03,0.000000E+00,2.404001E-01,0.000000E+00,4.982585E+03,0.000000E+00,3.512628E-01
12:20:00,0.000000E+00,2.142709E+03,0.000000E+00,1.510402E-01,0.000000E+00,1.781612E+03,0.000000E+00,1.256110E-01,0.000000E+00,1.252799E+03,0.000000E+00,8.832558E-02,0.000000E+00,1.872976E+03,0.000000E+00,1.320406E-01,0.000000E+00,3.677831E+03,0.000000E+00,2.592928E-01,0.000000E+00,2.931607E+03,0.000000E+00,2.066836E-01,0.000000E+00,3.109371E+03,0.000000E+00,2.192075E-01,0.000000E+00,4.484098E+03,0.000000E+00,3.161201E-01,0.000000E+00,3.882221E+03,0.000000E+00,2.737025E-01,0.000000E+00,3.229653E+03,0.000000E+00,2.276937E-01,0.000000E+00,3.427257E+03,0.000000E+00,2.416183E-01,0.000000E+00,4.907128E+03,0.000000E+00,3.459429E-01
12:30:00,0.000000E+00,2.091674E+03,0.000000E+00,1.474427E-01,0.000000E+00,1.785754E+03,0.000000E+00,1.259028E-01,0.000000E+00,1.256176E+03,0.000000E+00,8.856307E-02,0.000000E+00,1.797227E+03,0.000000E+00,1.266998E-01,0.000000E+00,3.640230E+03,0.000000E+00,2.566417E-01,0.000000E+00,2.941646E+03,0.000000E+00,2.073913E-01,0.000000E+00,3.119861E+03,0.000000E+00,2.199470E-01,0.000000E+00,4.419746E+03,0.000000E+00,3.115832E-01,0.000000E+00,3.840147E+03,0.000000E+00,2.707361E-01,0.000000E+00,3.246601E+03,0.000000E+00,2.288885E-01,0.000000E+00,3.443136E+03,0.000000E+00,2.427377E-01,0.000000E+00,4.832954E+03,0.000000E+00,3.407135E-01
12:40:00,0.000000E+00,2.044004E+03,0.000000E+00,1.440825E-01,0.000000E+00,1.788932E+03,0.000000E+00,1.261267E-01,0.000000E+00,1.258620E+03,0.000000E+00,8.873486E-02,0.000000E+00,1.728119E+03,0.000000E+00,1.218274E-01,0.000000E+00,3.604420E+03,0.000000E+00,2.541169E-01,0.000000E+00,2.950578E+03,0.000000E+00,2.080209E-01,0.000000E+00,3.129375E+03,0.000000E+00,2.206176E-01,0.000000E+00,4.359946E+03,0.000000E+00,3.073672E-01,0.000000E+00,3.800307E+03,0.000000E+00,2.679272E-01,0.000000E+00,3.264220E+03,0.000000E+00,2.301305E-01,0.000000E+00,3.457734E+03,0.000000E+00,2.437667E-01,0.000000E+00,4.763353E+03,0.000000E+00,3.358066E-01
12:50:00,0.000000E+00,2.001193E+03,0.000000E+00,1.410647E-01,0.000000E+00,1.791223E+03,0.000000E+00,1.262880E-01,0.000000E+00,1.260224E+03,0.000000E+00,8.884749E-02,0.000000E+00,1.667435E+03,0.000000E+00,1.175490E-01,0.000000E+00,3.571803E+03,0.000000E+00,2.518172E-01,0.000000E+00,2.958480E+03,0.000000E+00,2.085778E-01,0.000000E+00,3.137995E+03,0.000000E+00,2.212252E-01,0.000000E+00,4.306750E+03,0.000000E+00,3.036169E-01,0.000000E+00,3.764243E+03,0.000000E+00,2.653845E-01,0.000000E+00,3.283233E+03,0.000000E+00,2.314709E-01,0.000000E+00,3.471100E+03,0.000000E+00,2.447089E-01,0.000000E+00,4.700940E+03,0.000000E+00,3.314065E-01
13:00:00,0.000000E+00,1.964029E+03,0.000000E+00,1.384450E-01,0.000000E+00,1.792688E+03,0.000000E+00,1.263911E-01,0.000000E+00,1.261071E+03,0.000000E+00,8.890675E-02,0.000000E+00,1.615931E+03,0.000000E+00,1.139179E-01,0.000000E+00,3.543136E+03,0.000000E+00,2.497961E-01,0.000000E+00,2.965413E+03,0.000000E+00,2.090664E-01,0.000000E+00,3.145789E+03,0.000000E+00,2.217745E-01,0.000000E+00,4.261139E+03,0.000000E+00,3.004014E-01,0.000000E+00,3.732773E+03,0.000000E+00,2.631657E-01,0.000000E+00,3.304567E+03,0.000000E+00,2.329749E-01,0.000000E+00,3.483292E+03,0.000000E+00,2.455682E-01,0.000000E+00,4.647058E+03,0.000000E+00,3.276078E-01
13:10:00,0.000000E+00,1.923993E+03,0.000000E+00,1.356229E-01,0.000000E+00,1.785204E+03,0.000000E+00,1.258633E-01,0.000000E+00,1.251846E+03,0.000000E+00,8.825604E-02,0.000000E+00,1.563359E+03,0.000000E+00,1.102116E-01,0.000000E+00,3.510526E+03,0.000000E+00,2.474970E-01,0.000000E+00,2.963109E+03,0.000000E+00,2.089038E-01,0.000000E+00,3.144150E+03,0.000000E+00,2.216589E-01,0.000000E+00,4.213946E+03,0.000000E+00,2.970744E-01,0.000000E+00,3.697336E+03,0.000000E+00,2.606673E-01,0.000000E+00,3.319387E+03,0.000000E+00,2.340197E-01,0.000000E+00,3.484865E+03,0.000000E+00,2.456790E-01,0.000000E+00,4.592049E+03,0.000000E+00,3.237298E-01
13:20:00,0.000000E+00,1.888106E+03,0.000000E+00,1.330932E-01,0.000000E+00,1.776011E+03,0.000000E+00,1.252149E-01,0.000000E+00,1.241354E+03,0.000000E+00,8.751594E-02,0.000000E+00,1.517000E+03,0.000000E+00,1.069433E-01,0.000000E+00,3.480591E+03,0.000000E+00,2.453864E-01,0.000000E+00,2.958878E+03,0.000000E+00,2.086052E-01,0.000000E+00,3.141143E+03,0.000000E+00,2.214467E-01,0.000000E+00,4.171894E+03,0.000000E+00,2.941097E-01,0.000000E+00,3.665192E+03,0.000000E+00,2.584010E-01,0.000000E+00,3.336382E+03,0.000000E+00,2.352177E-01,0.000000E+00,3.484812E+03,0.000000E+00,2.456750E-01,0.000000E+00,4.543401E+03,0.000000E+00,3.203002E-01
13:30:00,0.000000E+00,1.855028E+03,0.000000E+00,1.307615E-01,0.000000E+00,1.765862E+03,0.000000E+00,1.244991E-01,0.000000E+00,1.229945E+03,0.000000E+00,8.671118E-02,0.000000E+00,1.474973E+03,0.000000E+00,1.039804E-01,0.000000E+00,3.452176E+03,0.000000E+00,2.433830E-01,0.000000E+00,2.953474E+03,0.000000E+00,2.082240E-01,0.000000E+00,3.137065E+03,0.000000E+00,2.211590E-01,0.000000E+00,4.133042E+03,0.000000E+00,2.913707E-01,0.000000E+00,3.635063E+03,0.000000E+00,2.562767E-01,0.000000E+00,3.355547E+03,0.000000E+00,2.365687E-01,0.000000E+00,3.483407E+03,0.000000E+00,2.455757E-01,0.000000E+00,4.498716E+03,0.000000E+00,3.171499E-01
13:40:00,0.000000E+00,1.823474E+03,0.000000E+00,1.285372E-01,0.000000E+00,1.754873E+03,0.000000E+00,1.237241E-01,0.000000E+00,1.217807E+03,0.000000E+00,8.585503E-02,0.000000E+00,1.435149E+03,0.000000E+00,1.011729E-01,0.000000E+00,3.424090E+03,0.000000E+00,2.414027E-01,0.000000E+00,2.947028E+03,0.000000E+00,2.077692E-01,0.000000E+00,3.132100E+03,0.000000E+00,2.208087E-01,0.000000E+00,4.095155E+03,0.000000E+00,2.886997E-01,0.000000E+00,3.605534E+03,0.000000E+00,2.541947E-01,0.000000E+00,3.375939E+03,0.000000E+00,2.380061E-01,0.000000E+00,3.480805E+03,0.000000E+00,2.453920E-01,0.000000E+00,4.455412E+03,0.000000E+00,3.140970E-01
13:50:00,0.000000E+00,1.792764E+03,0.000000E+00,1.263725E-01,0.000000E+00,1.743125E+03,0.000000E+00,1.228955E-01,0.000000E+00,1.205612E+03,0.000000E+00,8.499495E-02,0.000000E+00,1.396052E+03,0.000000E+00,9.841663E-02,0.000000E+00,3.395762E+03,0.000000E+00,2.394053E-01,0.000000E+00,2.939638E+03,0.000000E+00,2.072479E-01,0.000000E+00,3.126674E+03,0.000000E+00,2.204259E-01,0.000000E+00,4.056844E+03,0.000000E+00,2.859987E-01,0.000000E+00,3.575766E+03,0.000000E+00,2.520958E-01,0.000000E+00,3.394600E+03,0.000000E+00,2.393215E-01,0.000000E+00,3.477099E+03,0.000000E+00,2.451305E-01,0.000000E+00,4.411944E+03,0.000000E+00,3.110325E-01
14:00:00,0.000000E+00,1.763379E+03,0.000000E+00,1.243011E-01,0.000000E+00,1.731143E+03,0.000000E+00,1.220505E-01,0.000000E+00,1.195343E+03,0.000000E+00,8.427067E-02,0.000000E+00,1.358308E+03,0.000000E+00,9.575575E-02,0.000000E+00,3.367683E+03,0.000000E+00,2.374254E-01,0.000000E+00,2.932064E+03,0.000000E+00,2.067136E-01,0.000000E+00,3.122494E+03,0.000000E+00,2.201310E-01,0.000000E+00,4.018787E+03,0.000000E+00,2.833155E-01,0.000000E+00,3.546617E+03,0.000000E+00,2.500404E-01,0.000000E+00,3.411186E+03,0.000000E+00,2.404906E-01,0.000000E+00,3.474356E+03,0.000000E+00,2.449368E-01,0.000000E+00,4.369623E+03,0.000000E+00,3.080487E-01
14:10:00,0.000000E+00,1.743489E+03,0.000000E+00,1.228991E-01,0.000000E+00,1.727838E+03,0.000000E+00,1.218173E-01,0.000000E+00,1.196943E+03,0.000000E+00,8.438320E-02,0.000000E+00,1.330739E+03,0.000000E+00,9.381214E-02,0.000000E+00,3.347698E+03,0.000000E+00,2.360161E-01,0.000000E+00,2.933222E+03,0.000000E+00,2.067950E-01,0.000000E+00,3.128689E+03,0.000000E+00,2.205675E-01,0.000000E+00,3.989483E+03,0.000000E+00,2.812495E-01,0.000000E+00,3.526480E+03,0.000000E+00,2.486204E-01,0.000000E+00,3.434258E+03,0.000000E+00,2.421168E-01,0.000000E+00,3.482488E+03,0.000000E+00,2.455098E-01,0.000000E+00,4.337688E+03,0.000000E+00,3.057971E-01
14:20:00,0.000000E+00,1.725298E+03,0.000000E+00,1.216168E-01,0.000000E+00,1.726208E+03,0.000000E+00,1.217023E-01,0.000000E+00,1.201469E+03,0.000000E+00,8.470216E-02,0.000000E+00,1.304764E+03,0.000000E+00,9.198099E-02,0.000000E+00,3.328733E+03,0.000000E+00,2.346788E-01,0.000000E+00,2.936088E+03,0.000000E+00,2.069968E-01,0.000000E+00,3.137001E+03,0.000000E+00,2.211533E-01,0.000000E+00,3.961153E+03,0.000000E+00,2.792521E-01,0.000000E+00,3.507502E+03,0.000000E+00,2.472822E-01,0.000000E+00,3.454294E+03,0.000000E+00,2.435291E-01,0.000000E+00,3.492195E+03,0.000000E+00,2.461940E-01,0.000000E+00,4.307501E+03,0.000000E+00,3.036689E-01
14:30:00,0.000000E+00,1.709053E+03,0.000000E+00,1.204717E-01,0.000000E+00,1.726021E+03,0.000000E+00,1.216890E-01,0.000000E+00,1.208348E+03,0.000000E+00,8.518704E-02,0.000000E+00,1.281192E+03,0.000000E+00,9.031927E-02,0.000000E+00,3.311187E+03,0.000000E+00,2.334416E-01,0.000000E+00,2.940714E+03,0.000000E+00,2.073228E-01,0.000000E+00,3.146838E+03,0.000000E+00,2.218468E-01,0.000000E+00,3.934366E+03,0.000000E+00,2.773635E-01,0.000000E+00,3.490035E+03,0.000000E+00,2.460507E-01,0.000000E+00,3.470415E+03,0.000000E+00,2.446654E-01,0.000000E+00,3.502871E+03,0.000000E+00,2.469464E-01,0.000000E+00,4.279767E+03,0.000000E+00,3.017135E-01
14:40:00,0.000000E+00,1.694920E+03,0.000000E+00,1.194754E-01,0.000000E+00,1.727626E+03,0.000000E+00,1.218022E-01,0.000000E+00,1.217384E+03,0.000000E+00,8.582406E-02,0.000000E+00,1.260612E+03,0.000000E+00,8.886847E-02,0.000000E+00,3.295411E+03,0.000000E+00,2.323293E-01,0.000000E+00,2.947908E+03,0.000000E+00,2.078299E-01,0.000000E+00,3.157976E+03,0.000000E+00,2.226319E-01,0.000000E+00,3.910029E+03,0.000000E+00,2.756477E-01,0.000000E+00,3.474520E+03,0.000000E+00,2.449567E-01,0.000000E+00,3.482664E+03,0.000000E+00,2.455287E-01,0.000000E+00,3.514348E+03,0.000000E+00,2.477555E-01,0.000000E+00,4.255322E+03,0.000000E+00,2.999901E-01
14:50:00,0.000000E+00,1.682446E+03,0.000000E+00,1.185961E-01,0.000000E+00,1.731350E+03,0.000000E+00,1.220647E-01,0.000000E+00,1.228379E+03,0.000000E+00,8.659921E-02,0.000000E+00,1.242977E+03,0.000000E+00,8.762528E-02,0.000000E+00,3.281139E+03,0.000000E+00,2.313230E-01,0.000000E+00,2.958411E+03,0.000000E+00,2.085703E-01,0.000000E+00,3.170509E+03,0.000000E+00,2.235154E-01,0.000000E+00,3.888267E+03,0.000000E+00,2.741135E-01,0.000000E+00,3.460786E+03,0.000000E+00,2.439883E-01,0.000000E+00,3.493366E+03,0.000000E+00,2.462830E-01,0.000000E+00,3.527181E+03,0.000000E+00,2.486601E-01,0.000000E+00,4.233921E+03,0.000000E+00,2.984813E-01
15:00:00,0.000000E+00,1.670290E+03,0.000000E+00,1.177392E-01,0.000000E+00,1.737146E+03,0.000000E+00,1.224733E-01,0.000000E+00,1.240312E+03,0.000000E+00,8.744050E-02,0.000000E+00,1.226508E+03,0.000000E+00,8.646430E-02,0.000000E+00,3.267275E+03,0.000000E+00,2.303455E-01,0.000000E+00,2.972131E+03,0.000000E+00,2.095375E-01,0.000000E+00,3.183818E+03,0.000000E+00,2.244536E-01,0.000000E+00,3.867482E+03,0.000000E+00,2.726481E-01,0.000000E+00,3.447231E+03,0.000000E+00,2.430326E-01,0.000000E+00,3.502418E+03,0.000000E+00,2.469209E-01,0.000000E+00,3.540557E+03,0.000000E+00,2.496030E-01,0.000000E+00,4.212955E+03,0.000000E+00,2.970032E-01
15:10:00,0.000000E+00,1.678696E+03,0.000000E+00,1.183318E-01,0.000000E+00,1.764499E+03,0.000000E+00,1.244018E-01,0.000000E+00,1.277284E+03,0.000000E+00,9.004697E-02,0.000000E+00,1.235252E+03,0.000000E+00,8.708077E-02,0.000000E+00,3.272899E+03,0.000000E+00,2.307420E-01,0.000000E+00,3.009268E+03,0.000000E+00,2.121557E-01,0.000000E+00,3.220850E+03,0.000000E+00,2.270642E-01,0.000000E+00,3.870109E+03,0.000000E+00,2.728332E-01,0.000000E+00,3.454237E+03,0.000000E+00,2.435265E-01,0.000000E+00,3.532397E+03,0.000000E+00,2.490342E-01,0.000000E+00,3.579311E+03,0.000000E+00,2.523350E-01,0.000000E+00,4.216299E+03,0.000000E+00,2.972389E-01
15:20:00,0.000000E+00,1.688300E+03,0.000000E+00,1.190087E-01,0.000000E+00,1.795787E+03,0.000000E+00,1.266079E-01,0.000000E+00,1.318926E+03,0.000000E+00,9.298303E-02,0.000000E+00,1.246122E+03,0.000000E+00,8.784737E-02,0.000000E+00,3.279723E+03,0.000000E+00,2.312232E-01,0.000000E+00,3.052365E+03,0.000000E+00,2.151942E-01,0.000000E+00,3.263076E+03,0.000000E+00,2.300413E-01,0.000000E+00,3.874647E+03,0.000000E+00,2.731533E-01,0.000000E+00,3.461980E+03,0.000000E+00,2.440725E-01,0.000000E+00,3.564389E+03,0.000000E+00,2.512897E-01,0.000000E+00,3.623290E+03,0.000000E+00,2.554356E-01,0.000000E+00,4.220583E+03,0.000000E+00,2.975411E-01
15:30:00,0.000000E+00,1.698527E+03,0.000000E+00,1.197297E-01,0.000000E+00,1.829426E+03,0.000000E+00,1.289800E-01,0.000000E+00,1.366617E+03,0.000000E+00,9.634558E-02,0.000000E+00,1.257938E+03,0.000000E+00,8.868057E-02,0.000000E+00,3.287246E+03,0.000000E+00,2.317538E-01,0.000000E+00,3.099748E+03,0.000000E+00,2.185351E-01,0.000000E+00,3.312293E+03,0.000000E+00,2.335112E-01,0.000000E+00,3.880459E+03,0.000000E+00,2.735632E-01,0.000000E+00,3.470075E+03,0.000000E+00,2.446434E-01,0.000000E+00,3.599816E+03,0.000000E+00,2.537875E-01,0.000000E+00,3.674648E+03,0.000000E+00,2.590566E-01,0.000000E+00,4.225318E+03,0.000000E+00,2.978751E-01
15:40:00,0.000000E+00,1.709137E+03,0.000000E+00,1.204775E-01,0.000000E+00,1.865132E+03,0.000000E+00,1.314977E-01,0.000000E+00,1.421625E+03,0.000000E+00,1.002240E-01,0.000000E+00,1.270280E+03,0.000000E+00,8.955097E-02,0.000000E+00,3.295227E+03,0.000000E+00,2.323167E-01,0.000000E+00,3.150860E+03,0.000000E+00,2.221388E-01,0.000000E+00,3.370193E+03,0.000000E+00,2.375934E-01,0.000000E+00,3.887098E+03,0.000000E+00,2.740315E-01,0.000000E+00,3.478331E+03,0.000000E+00,2.452257E-01,0.000000E+00,3.639986E+03,0.000000E+00,2.566198E-01,0.000000E+00,3.735267E+03,0.000000E+00,2.633304E-01,0.000000E+00,4.230287E+03,0.000000E+00,2.982256E-01
15:50:00,0.000000E+00,1.719993E+03,0.000000E+00,1.212428E-01,0.000000E+00,1.902905E+03,0.000000E+00,1.341612E-01,0.000000E+00,1.484634E+03,0.000000E+00,1.046665E-01,0.000000E+00,1.282980E+03,0.000000E+00,9.044650E-02,0.000000E+00,3.303526E+03,0.000000E+00,2.329020E-01,0.000000E+00,3.205478E+03,0.000000E+00,2.259898E-01,0.000000E+00,3.437788E+03,0.000000E+00,2.423592E-01,0.000000E+00,3.894297E+03,0.000000E+00,2.745393E-01,0.000000E+00,3.486626E+03,0.000000E+00,2.458108E-01,0.000000E+00,3.685633E+03,0.000000E+00,2.598383E-01,0.000000E+00,3.806151E+03,0.000000E+00,2.683281E-01,0.000000E+00,4.235359E+03,0.000000E+00,2.985834E-01
16:00:00,0.000000E+00,1.730998E+03,0.000000E+00,1.220185E-01,0.000000E+00,1.942537E+03,0.000000E+00,1.369558E-01,0.000000E+00,1.555487E+03,0.000000E+00,1.096622E-01,0.000000E+00,1.295929E+03,0.000000E+00,9.135959E-02,0.000000E+00,3.312048E+03,0.000000E+00,2.335032E-01,0.000000E+00,3.263519E+03,0.000000E+00,2.300821E-01,0.000000E+00,3.515168E+03,0.000000E+00,2.478149E-01,0.000000E+00,3.901881E+03,0.000000E+00,2.750742E-01,0.000000E+00,3.494874E+03,0.000000E+00,2.463927E-01,0.000000E+00,3.736790E+03,0.000000E+00,2.634453E-01,0.000000E+00,3.887243E+03,0.000000E+00,2.740455E-01,0.000000E+00,4.240439E+03,0.000000E+00,2.989418E-01
